Category,IncomeType,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
notInterpersonal,tried,23.93618463,25.85064567,27.75465204,29.64308086,31.51080925,33.35271431,35.16367315,36.93856289,38.67226063,40.35964349,41.99558858,43.57497302,45.0926739,46.54356835,47.92253348,49.22444639,50.4441842,51.57662402,52.61664296,53.55911814,54.39892665,55.13094563,55.75005217,56.25112339,56.6290364,56.87866831,56.99489623,56.97259727,56.80664856,56.49192718,56.02331027,55.39567493,54.60389827,53.6428574,52.50742943,51.19249148,49.69292066,48.00359407,46.11938884,44.03518206,41.74585086
Manual,tried,23.75964818,26.2696923,28.74159845,31.17062847,33.55204425,35.88110764,38.15308051,40.36322472,42.50680215,44.57907466,46.5753041,48.49075236,50.32068129,52.06035276,53.70502863,55.24997078,56.69044106,58.02170135,59.2390135,60.33763939,61.31284087,62.15987983,62.87401811,63.45051758,63.88464012,64.17164759,64.30680185,64.28536477,64.10259821,63.75376404,63.23412413,62.53894034,61.66347454,60.60298859,59.35274435,57.9080037,56.26402851,54.41608062,52.35942192,50.08931426,47.60101951
notManual,tried,29.75866108,37.86731589,45.91059649,53.87231533,61.73628485,69.48631752,77.10622577,84.57982208,91.89091888,99.02332864,105.9608638,112.6873368,119.1865602,125.4423463,131.4385076,137.1588566,142.5872057,147.7073674,152.5031541,156.9583783,161.0568524,164.7823889,168.1188003,171.0498989,173.5594973,175.6314079,177.2494432,178.3974155,179.0591374,179.2184213,178.8590797,177.964925,176.5197697,174.5074262,171.9117069,168.7164244,164.9053911,160.4624194,155.3713218,149.6159107,143.1799987
Agriculture,tried,27.95551414,30.77680091,33.6579569,36.59139018,39.56950877,42.58472072,45.62943409,48.69605692,51.77699725,54.86466313,57.9514626,61.02980372,64.09209452,67.13074305,70.13815736,73.1067455,76.0289155,78.89707541,81.70363329,84.44099718,87.10157511,89.67777515,92.16200532,94.54667369,96.82418829,98.98695717,101.0273884,102.93789,104.71087,106.3387364,107.8138974,109.1287609,110.275735,111.2472278,112.0356473,112.6334015,113.0328985,113.2265463,113.206753,112.9659266,112.4964752
Construction,tried,27.75150091,30.61624592,33.53866383,36.50682914,39.50881635,42.53269995,45.56655444,48.59845433,51.6164741,54.60868826,57.56317131,60.46799775,63.31124206,66.08097876,68.76528233,71.35222729,73.82988812,76.18633932,78.4096554,80.48791084,82.40918016,84.16153784,85.73305839,87.1118163,88.28588607,89.2433422,89.97225919,90.46071154,90.69677375,90.6685203,90.36402571,89.77136447,88.87861107,87.67384003,86.14512582,84.28054296,82.06816594,79.49606926,76.55232742,73.22501492,69.50220625
Manufacturing,tried,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WholesaleTrade,tried,37.07062195,43.44560261,50.057017,56.87520419,63.87050323,71.01325319,78.27379312,85.6224621,93.02959917,100.4655434,107.9006339,115.3052096,122.6496097,129.9041732,137.0392392,144.0251467,150.8322348,157.4308426,163.7913091,169.8839734,175.6791745,181.1472515,186.2585435,190.9833895,195.2921286,199.1550998,202.5426423,205.4250951,207.7727971,209.5560876,210.7453055,211.31079,211.2228801,210.4519147,208.9682331,206.7421743,203.7440773,199.9442812,195.313125,189.8209479,183.4380889
RetailTrade,tried,28.95570567,32.68559716,36.45294156,40.24673913,44.05599013,47.86969485,51.67685354,55.46646647,59.22753391,62.94905612,66.62003338,70.22946595,73.7663541,77.2196981,80.57849821,83.8317547,86.96846784,89.97763789,92.84826513,95.56934982,98.12989223,100.5188926,102.7253513,104.7382684,106.5466444,108.1394794,109.5057737,110.6345277,111.5147414,112.1354153,112.4855496,112.5541446,112.3302005,111.8027176,110.9606961,109.7931364,108.2890386,106.4374032,104.2272302,101.6475201,98.68727302
Transportation,tried,22.95632445,24.78624099,26.63336408,28.49244873,30.35824989,32.22552257,34.08902175,35.9435024,37.78371952,39.60442808,41.40038308,43.16633948,44.89705229,46.58727647,48.23176702,49.82527892,51.36256716,52.83838671,54.24749256,55.58463969,56.8445831,58.02207775,59.11187864,60.10874075,61.00741907,61.80266857,62.48924424,63.06190107,63.51539403,63.84447812,64.04390831,64.10843959,64.03282695,63.81182537,63.44018982,62.9126753,62.22403679,61.36902928,60.34240773,59.13892715,57.75334252
Information,tried,37.50203682,46.05473993,54.30925824,62.2515881,69.86772585,77.14366784,84.06541041,90.61894991,96.79028268,102.5654051,107.9303134,112.8710041,117.3734734,121.4237177,125.0077334,128.1115167,130.7210641,132.8223719,134.4014364,135.444254,135.936821,135.8651337,135.2151886,133.9729819,132.12451,129.6557693,126.552756,122.8014666,118.3878974,113.2980447,107.5179048,101.0334742,93.83074915,85.895726,77.2144011,67.7727708,57.55683144,46.55257937,34.74601094,22.12312248,8.669910351
Finance,tried,40.11163822,57.3085981,73.80337303,89.5964983,104.6885092,119.0799409,132.7713289,145.7632082,158.0561143,169.6505823,180.5471476,190.7463454,200.248711,209.0547797,217.1650867,224.5801673,231.3005569,237.3267906,242.6594038,247.2989316,251.2459095,254.5008726,257.0643563,258.9368958,260.1190264,260.6112833,260.4142019,259.5283173,257.954165,255.6922801,252.7431979,249.1074538,244.7855829,239.7781206,234.0856021,227.7085627,220.6475376,212.9030623,204.4756718,195.3659015,185.5742867
RealEstate,tried,34.00188581,41.55304197,48.80471259,55.75715925,62.41064354,68.76542704,74.82177133,80.57993799,86.04018861,91.20278477,96.06798805,100.63606,104.9072623,108.8818564,112.560104,115.9422667,119.0286059,121.8193834,124.3148606,126.5152992,128.4209608,130.0321069,131.3489991,132.371899,133.1010681,133.5367682,133.6792607,133.5288072,133.0856693,132.3501086,131.3223868,130.0027652,128.3915056,126.4888696,124.2951186,121.8105143,119.0353183,115.9697922,112.6141975,108.9687958,105.0338487
ProfessionalServices,tried,38.11681682,46.27315821,54.49331327,62.75140816,71.02156905,79.27792211,87.4945935,95.6457094,103.705396,111.6477793,119.4469857,127.0771413,134.5123722,141.7268046,148.6945646,155.3897785,161.7865724,167.8590724,173.5814048,178.9276957,183.8720712,188.3886576,192.4515809,196.0349675,199.1129433,201.6596346,203.6491677,205.0556685,205.8532633,206.0160783,205.5182396,204.3338734,202.4371059,199.8020632,196.4028715,192.2136569,187.2085457,181.361664,174.6471379,167.0390936,158.5116574
Administration,tried,22.06822786,24.99979742,27.9186888,30.81710565,33.68725164,36.52133043,39.3115457,42.05010109,44.72920029,47.34104694,49.87784473,52.3317973,54.69510834,56.95998149,59.11862043,61.16322882,63.08601033,64.87916861,66.53490734,68.04543018,69.40294079,70.59964284,71.62773999,72.47943591,73.14693427,73.62243872,73.89815293,73.96628056,73.81902529,73.44859077,72.84718067,72.00699866,70.92024839,69.57913354,67.97585777,66.10262474,63.95163812,61.51510157,58.78521875,55.75419334,52.41422899
HealthCare,tried,0.837135638,16.36458663,31.44008912,46.05532809,60.20198854,73.87175544,87.05631378,99.74734856,111.9365448,123.6155874,134.7761614,145.4099517,155.5086435,165.0639216,174.0674711,182.5109768,190.386124,197.6845974,204.3980821,210.5182631,216.0368253,220.9454539,225.2358336,228.8996496,231.9285869,234.3143303,236.0485649,237.1229757,237.5292477,237.2590659,236.3041151,234.6560806,232.3066471,229.2474998,225.4703235,220.9668033,215.7286242,209.7474712,203.0150292,195.5229833,187.2630183
Arts,tried,70.11071742,77.05104566,83.63837722,89.87693186,95.77092934,101.3245894,106.5421319,111.4277766,115.9857432,120.2202515,124.1355212,127.7357722,131.0252243,134.0080971,136.6886104,139.0709841,141.1594379,142.9581915,144.4714648,145.7034775,146.6584493,147.3406001,147.7541496,147.9033177,147.7923239,147.4253882,146.8067303,145.94057,144.831127,143.4826211,141.8992721,140.0852997,138.0449238,135.7823641,133.3018403,130.6075723,127.7037797,124.5946825,121.2845002,117.7774528,114.07776
Accommodation,tried,22.59452232,25.85272668,29.17196898,32.54163633,35.95111585,39.38979462,42.84705978,46.31229843,49.77489767,53.22424462,56.64972638,60.04073007,63.38664279,66.67685166,69.90074378,73.04770626,76.10712621,79.06839074,81.92088696,84.65400198,87.25712291,89.71963686,92.03093093,94.18039224,96.1574079,97.95136501,99.55165068,100.947652,102.1287562,103.0843502,103.8038212,104.2765563,104.4919427,104.4393674,104.1082175,103.4878802,102.5677425,101.3371916,99.78561456,97.90239851,95.67693056
OtherServices,tried,21.73909584,23.49843832,25.25657836,27.00826126,28.74823227,30.47123669,32.17201979,33.84532684,35.48590312,37.0884939,38.64784447,40.15870009,41.61580605,43.01390762,44.34775008,45.6120787,46.80163876,47.91117553,48.9354343,49.86916033,50.70709891,51.44399531,52.07459481,52.59364268,52.99588419,53.27606464,53.42892928,53.4492234,53.33169228,53.07108119,52.6621354,52.09960019,51.37822085,50.49274264,49.43791084,48.20847072,46.79916758,45.20474667,43.41995327,41.43953267,39.25823014
FullSample,self,29.26690779,36.27016744,43.26976172,50.24992542,57.19489332,64.08890022,70.91618089,77.66097012,84.30750269,90.84001339,97.24273701,103.4999083,109.5957621,115.5145332,121.2404563,126.7577663,132.0506978,137.1034858,141.900365,146.4255702,150.6633361,154.5978976,158.2134894,161.4943463,164.4247031,166.9887946,169.1708556,170.9551208,172.3258251,173.2672032,173.7634899,173.79892,173.3577283,172.4241495,170.9824185,169.0167701,166.5114389,163.4506599,159.8186677,155.5996972,150.7779832
Men,self,30.94383835,38.77413794,46.57718289,54.33656152,62.03586219,69.65867324,77.18858301,84.60917985,91.90405209,99.05678809,106.0509762,112.8702047,119.498062,125.9181365,132.1140164,138.0692901,143.767546,149.1923724,154.3273577,159.1560901,163.662158,167.8291499,171.6406539,175.0802585,178.131552,180.7781228,183.0035591,184.7914494,186.125382,186.9889452,187.3657274,187.2393168,186.5933019,185.4112711,183.6768125,181.3735147,178.4849658,174.9947544,170.8864686,166.1436969,160.7500276
Women,self,21.15919588,24.99627627,28.88988691,32.82926899,36.80366369,40.80231219,44.81445567,48.82933532,52.83619232,56.82426784,60.78280309,64.70103922,68.56821744,72.37357891,76.10636483,79.75581637,83.31117472,86.76168106,90.09657657,93.30510244,96.37649985,99.30000997,102.064874,104.6603331,107.0756285,109.3000013,111.3226928,113.1329441,114.7199963,116.0730908,117.1814686,118.034371,118.621039,118.930714,118.9526371,118.6760495,118.0901923,117.1843068,115.947634,114.3694153,112.4388918
Married,self,32.42321604,40.38859382,48.35640848,56.30846174,64.22655534,72.09249099,79.88807045,87.59509543,95.19536767,102.6706889,110.0028608,117.1736852,124.1649638,130.9584983,137.5360905,143.879542,149.9706546,155.7912301,161.3230701,166.5479764,171.4477508,176.0041949,180.1991105,184.0142994,187.4315632,190.4327036,192.9995225,195.1138216,196.7574025,197.9120671,198.559617,198.6818539,198.2605797,197.277596,195.7147045,193.5537071,190.7764054,187.3646012,183.3000961,178.564692,173.1401905
notMarried,self,23.26145664,27.95332999,32.54061339,37.01901011,41.38422347,45.63195677,49.7579133,53.75779636,57.62730925,61.36215528,64.95803774,68.41065993,71.71572515,74.8689367,77.86599789,80.702612,83.37448234,85.87731221,88.20680491,90.35866374,92.328592,94.11229298,95.70546999,97.10382633,98.3030653,99.29889019,100.0870043,100.6631109,101.0229134,101.162115,101.076419,100.7615288,100.2131475,99.4269786,98.3987253,97.12409093,95.59877878,93.81849215,91.77893434,89.47580865,86.90481838
Edu,self,38.1227026,49.48444947,60.79525693,72.03397705,83.17946194,94.21056367,105.1061343,115.845026,126.4060908,136.7681808,146.9101481,156.8108448,166.4491229,175.8038345,184.8538318,193.5779669,201.9550917,209.9640585,217.5837192,224.792926,231.570531,237.8953862,243.7463438,249.1022558,253.9419743,258.2443515,261.9882393,265.1524899,267.7159554,269.6574878,270.9559393,271.5901619,271.5390078,270.7813289,269.2959775,267.0618055,264.0576651,260.2624084,255.6548874,250.2139542,243.918461
notEdu,self,19.34792377,21.04480262,22.67046708,24.22372669,25.70339095,27.10826938,28.43717149,29.68890682,30.86228486,31.95611514,32.96920718,33.90037049,34.74841459,35.51214898,36.19038321,36.78192676,37.28558918,37.70017996,38.02450863,38.2573847,38.3976177,38.44401713,38.39539251,38.25055337,38.00830921,37.66746956,37.22684392,36.68524183,36.04147278,35.29434631,34.44267192,33.48525914,32.42091747,31.24845644,29.96668557,28.57441436,27.07045234,25.45360902,23.72269393,21.87651656,19.91388645
Cognitive,self,28.75698153,36.42323445,44.0585801,51.64754607,59.17465992,66.62444924,73.98144161,81.2301646,88.35514579,95.34091277,102.1719931,108.8329144,115.3082041,121.58239,127.6399996,133.4655603,139.0436,144.358646,149.395226,154.1378675,158.5710982,162.6794456,166.4474373,169.8596009,172.9004639,175.554554,177.8063986,179.6405255,181.0414621,181.993736,182.4818749,182.4904062,182.0038577,181.0067567,179.483631,177.4190081,174.7974156,171.6033811,167.8214321,163.4360962,158.4319011
notCognitive,self,30.18806491,36.10968612,42.08132792,48.08608838,54.10706555,60.12735749,66.13006227,72.09827793,78.01510255,83.86363417,89.62697086,95.28821067,100.8304517,106.2367919,111.4903294,116.5741623,121.4713886,126.1651064,130.6384137,134.8744086,138.8561892,142.5668535,145.9894995,149.1072253,151.9031291,154.3603088,156.4618625,158.1908882,159.5304841,160.4637481,160.9737784,161.0436729,160.6565298,159.7954472,158.443523,156.5838553,154.1995422,151.2736817,147.789372,143.729711,139.0777968
Interpersonal,self,35.80347106,47.10185929,58.31349365,69.41911056,80.39944642,91.23523763,101.9072206,112.3961317,122.6827074,132.747684,142.571798,152.1357857,161.4203836,170.4063281,179.0743556,187.4052024,195.379605,202.9782998,210.1820231,216.9715115,223.3275012,229.2307287,234.6619304,239.6018427,244.031202,247.9307447,251.2812072,254.0633259,256.2578372,257.8454775,258.8069832,259.1230907,258.7745365,257.7420568,256.0063882,253.548267,250.3484296,246.3876125,241.646552,236.1059845,229.7466464
notInterpersonal,self,24.11388498,27.3966306,30.58855155,33.68744255,36.69109832,39.59731354,42.40388295,45.10860124,47.70926312,50.20366331,52.58959651,54.86485743,57.02724078,59.07454128,61.00455362,62.81507251,64.50389268,66.06880882,67.50761565,68.81810787,69.9980802,71.04532733,71.95764399,72.73282488,73.36866471,73.86295819,74.21350003,74.41808493,74.47450761,74.38056278,74.13404514,73.7327494,73.17447027,72.45700247,71.5781407,70.53567967,69.32741409,67.95113866,66.4046481,64.68573712,62.79220043
Manual,self,23.21448829,27.37812981,31.4136088,35.31915012,39.09297864,42.73331924,46.23839678,49.60643613,52.83566217,55.92429977,58.87057378,61.67270909,64.32893056,66.83746306,69.19653146,71.40436063,73.45917545,75.35920077,77.10266148,78.68778244,80.11278852,81.37590458,82.47535551,83.40936617,84.17616142,84.77396614,85.20100521,85.45550348,85.53568583,85.43977712,85.16600224,84.71258604,84.0777534,83.25972918,82.25673826,81.06700551,79.68875579,78.12021398,76.35960494,74.40515355,72.25508468
notManual,self,34.11222017,43.65745372,53.1981181,62.71333858,72.18224039,81.58394882,90.8975891,100.1022865,109.1771663,118.1013537,126.853974,135.4141524,143.7610142,151.8736848,159.7312892,167.3129528,174.5978008,181.5649585,188.1935512,194.4627041,200.3515424,205.8391914,210.9047765,215.5274227,219.6862555,223.3604,226.5289815,229.1711252,231.2659565,232.7926006,233.7301827,234.057828,233.754662,232.7998097,231.1723965,228.8515476,225.8163883,222.0460438,217.5196395,212.2163004,206.115152
Agriculture,self,31.2697807,36.27853938,41.24647842,46.17023941,51.04646394,55.87179361,60.64287001,65.35633474,70.00882939,74.59699556,79.11747485,83.56690884,87.94193912,92.23920731,96.45535499,100.5870237,104.6308552,108.5834909,112.4415725,116.2017415,119.8606396,123.4149084,126.8611894,130.1961243,133.4163546,136.5185219,139.4992678,142.355234,145.083062,147.6793934,150.1408698,152.4641328,154.6458239,156.6825849,158.5710573,160.3078826,161.8897026,163.3131586,164.5748925,165.6715457,166.5997599
Construction,self,25.87726794,30.37196779,34.83308155,39.25168659,43.61886029,47.92568002,52.16322315,56.32256708,60.39478917,64.37096679,68.24217734,71.99949817,75.63400668,79.13678023,82.4988962,85.71143197,88.76546491,91.65207241,94.36233183,96.88732056,99.21811597,101.3457954,103.2614363,104.9561161,106.420912,107.6469014,108.6251618,109.3467705,109.802805,109.9843424,109.8824604,109.4882361,108.7927471,107.7870706,106.4622841,104.8094649,102.8196904,100.484038,97.79358503,94.73940892,91.31258702
Manufacturing,self,48.08983359,59.96795604,72.02379016,84.22664425,96.54582659,108.9506455,121.4104092,133.8944259,146.3720041,158.812452,171.1850778,183.4591898,195.6040963,207.5891057,219.3835261,230.9566659,242.2778334,253.3163368,264.0414844,274.4225845,284.4289454,294.0298754,303.1946827,311.8926757,320.0931626,327.7654517,334.8788513,341.4026697,347.3062151,352.5587959,357.1297203,360.9882966,364.1038331,366.4456381,367.9830199,368.6852867,368.5217468,367.4617085,365.4744801,362.5293699,358.5956862
WholesaleTrade,self,52.74473116,66.63729917,80.57866552,94.53827199,108.4855604,122.3899725,136.2209501,149.9479349,163.5403689,176.9676937,190.1993511,203.204783,215.9534311,228.4147373,240.5581432,252.3530908,263.7690217,274.7753778,285.3416008,295.4371326,305.031415,314.0938897,322.5939985,330.5011832,337.7848856,344.4145474,350.3596106,355.5895168,360.0737079,363.7816256,366.6827118,368.7464082,369.9421565,370.2393987,369.6075765,368.0161316,365.4345059,361.8321412,357.1784792,351.4429617,344.5950306
RetailTrade,self,31.78713969,39.31694058,46.73696383,54.03973952,61.21779773,68.2636685,75.16988193,81.92896807,88.53345699,94.97587876,101.2487635,107.3446411,113.2560419,118.9754958,124.4955328,129.8086832,134.9074769,139.7844439,144.4321145,148.8430186,153.0096863,156.9246477,160.5804328,163.9695718,167.0845946,169.9180314,172.4624122,174.7102671,176.6541262,178.2865195,179.5999771,180.5870291,181.2402055,181.5520365,181.515052,181.1217821,180.364757,179.2365066,177.7295611,175.8364506,173.549705
Transportation,self,19.23014932,21.91480357,24.59699971,27.2729691,29.93894311,32.59115311,35.22583047,37.83920657,40.42751278,42.98698046,45.513841,48.00432575,50.45466609,52.8610934,55.21983903,57.52713437,59.77921079,61.97229965,64.10263233,66.1664402,68.15995462,70.07940698,71.92102864,73.68105097,75.35570534,76.94122313,78.43383571,79.82977444,81.12527071,82.31655587,83.3998613,84.37141837,85.22745845,85.96421292,86.57791315,87.0647905,87.42107634,87.64300206,87.72679901,87.66869857,87.46493212
Information,self,72.30531635,92.43753637,111.5304157,129.5953144,146.6435925,162.6866101,177.7357273,191.8023041,204.8977005,217.0332767,228.2203927,238.4704086,247.7946843,256.2045801,263.7114558,270.3266717,276.0615878,280.9275641,284.9359606,288.0981375,290.4254549,291.9292727,292.620951,292.5118499,291.6133295,289.9367498,287.4934708,284.2948527,280.3522555,275.6770393,270.2805641,264.1741899,257.369277,249.8771852,241.7092747,232.8769055,223.3914377,213.2642313,202.5066465,191.1300432,179.1457816
Finance,self,48.53430177,65.24923205,81.79567398,98.14311445,114.2610403,130.1189385,145.6862959,160.9325993,175.8273357,190.3399919,204.4400548,218.0970113,231.2803483,243.9595527,256.1041113,267.683511,278.6672387,289.0247813,298.7256257,307.7392588,316.0351673,323.5828383,330.3517586,336.3114151,341.4312946,345.6808841,349.0296704,351.4471404,352.9027811,353.3660792,352.8065216,351.1935953,348.4967871,344.685584,339.7294727,333.5979402,326.2604733,317.686559,307.8456841,296.7073355,284.2410001
RealEstate,self,38.42804841,50.18099683,61.35135483,71.94977164,81.98689647,91.47337853,100.4198671,108.8370112,116.7354603,124.1258635,131.01887,137.425129,143.3552898,148.8200015,153.8299134,158.3956747,162.5279347,166.2373424,169.5345472,172.4301983,174.9349448,177.059436,178.8143212,180.2102494,181.25787,181.9678321,182.350785,182.4173779,182.17826,181.6440806,180.8254887,179.7331337,178.3776648,176.7697311,174.919982,172.8390665,170.537634,168.0263337,165.3158146,162.4167262,159.3397176
ProfessionalServices,self,42.48571281,51.39091056,60.55327854,69.93585999,79.50169814,89.21383624,99.03531753,108.9291853,118.8584827,128.786253,138.6755394,148.4893853,158.1908338,167.7429281,177.1087116,186.2512275,195.1335189,203.7186292,211.9696015,219.8494792,227.3213055,234.3481235,240.8929766,246.918908,252.3889609,257.2661786,261.5136042,265.0942812,267.9712526,270.1075617,271.4662519,272.0103662,271.702948,270.5070405,268.3856869,265.3019305,261.2188145,256.0993821,249.9066767,242.6037414,234.1536195
Administration,self,24.60649277,30.0679774,35.36894869,40.50688654,45.47927083,50.28358145,54.9172983,59.37790127,63.66287025,67.76968513,71.6958258,75.43877216,78.99600409,82.36500148,85.54324423,88.52821223,91.31738536,93.90824353,96.29826662,98.48493452,100.4657271,102.2381243,103.799606,105.1476521,106.2797424,107.1933569,107.8859754,108.3550779,108.5981443,108.6126543,108.396088,107.9459251,107.2596457,106.3347295,105.1686566,103.7589067,102.1029598,100.1982957,98.04239436,95.63273567,92.96679951
HealthCare,self,3.993178687,18.80060552,33.29306853,47.45451858,61.26890654,74.72018327,87.79229963,100.4692065,112.7348547,124.5731952,135.9681787,146.9037562,157.3638785,167.3324965,176.7935611,185.731023,194.1288333,201.9709427,209.241302,215.9238623,222.0025743,227.4613889,232.2842569,236.4551293,239.9579568,242.7766905,244.895281,246.2976793,246.9678363,246.8897027,246.0472296,244.4243677,242.0050679,238.773281,234.712958,229.8080497,224.0425069,217.4002806,209.8653216,201.4215807,192.0530088
Arts,self,76.82181347,93.0395835,108.2231648,122.4021238,135.6060267,147.86444,159.2069301,169.6630633,179.262406,188.0345245,196.0089852,203.2153545,209.6831988,215.4420844,220.5215776,224.9512449,228.7606527,231.9793672,234.6369549,236.7629821,238.3870151,239.5386205,240.2473645,240.5428134,240.4545337,240.0120918,239.2450539,238.1829865,236.855456,235.2920286,233.5222708,231.575749,229.4820294,227.2706785,224.9712626,222.6133482,220.2265015,217.840289,215.4842769,213.1880318,210.9811198
Accommodation,self,29.69989171,36.91305036,44.04397956,51.08635048,58.0338343,64.88010221,71.61882538,78.24367499,84.74832222,91.12643825,97.37169427,103.4777614,109.438311,115.247014,120.8975417,126.3835653,131.698756,136.8367849,141.7913232,146.5560421,151.1246128,155.4907064,159.6479942,163.5901472,167.3108368,170.8037341,174.0625102,177.0808363,179.8523836,182.3708233,184.6298266,186.6230647,188.3442086,189.7869297,190.944899,191.8117879,192.3812673,192.6470086,192.6026829,192.2419614,191.5585152
